ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE
20550	Tibetan_Batang	green	green	dʑõ⁵⁵khᴜ⁵³	dʑ õ ∼ ⁵⁵ ◦ kʰ ᴜ ⁵³	- dʑ õ ∼ ⁵⁵ ( ◦ kʰ ᴜ ⁵³ )				564			
20552	Tibetan_Lhasa	forest	the forest	nak¹³tshɛ⁵⁵	n a k ¹³ ◦ tsh ɛ ⁵⁵	( - - - - - ) n a k - ¹³ ( ◦ tsh ɛ ⁵⁵ )				840			
20555	Motuo_Menba	you	thou [second person singular]	nan	n a n	) n a n				10475			
20559	Tibetan_Batang	walk	to walk	ndʐo⁵³	ndʐ o ⁵³	) ndʐ o ⁵³	!			3003			
20560	Daofu	hide (sthg.)	to hide (conceal)	ndzə	n dz ə	n dz ə	!			3228			
20561	Tibetan_Batang	walk	to walk	tɕhø⁵⁵	tɕʰ ø ⁵⁵	tɕʰ ø ⁵⁵				2982			
20571	Bokar	louse	the louse	ta jɯk	t a + j ɯ k	- t a + j ɯ k				2077			
20602	Tibetan_Xiahe	walk	to walk	ndʑo	ndʑ o	) ndʑ o	!			3003			
20642	Lisu	sun	the sun	mɯ³¹mi³³	m ɯ ³¹ ◦ m i ³³	m ɯ ³¹ ◦ m i ³³				3077			
20662	Lisu	star	the star	ko̱³³ma³³ze³³	k o̱ ³³ ◦ m a ³³ ◦ z e ³³	) k o̱ ³³ ◦ m a ³³ ◦ z e ³³				2558			
20676	Tibetan_Lhasa	star	the star	kaː⁵⁵ma⁵⁵	k aː ⁵⁵ ◦ m a ⁵⁵	) k aː ⁵⁵ ◦ m a ⁵⁵				78			
20686	Motuo_Menba	thick	thick	thet pu	tʰ e t _ p u	) tʰ e t _ p u				3065			
20689	Tibetan_Batang	wing	the wing	nde¹³ma⁵³	nd e ¹³ ◦ m a ⁵³	nd e ¹³ ◦ m a ⁵³	!			135			
20691	Tibetan_Batang	scratch (an itch)	to scratch	tʂhuʔ⁵³	tʂʰ u ʔ ⁵³	( - - - - - - - ) - tʂʰ - u - ʔ - ⁵³				126			
20697	rGyalrong_Maerkang	cry	to cry (weep)	kɑ ŋɑ kru	k ɑ _ ŋ ɑ _ k r u	) k ɑ _ ŋ ɑ _ k r u				3414			
20701	Lisu	fire	the fire	ɑ⁵⁵to⁵⁵	ɑ ⁵⁵ ◦ t o ⁵⁵	ɑ ⁵⁵ ◦ t o ⁵⁵				1843			
20703	Lisu	smoke	the smoke	mu³¹khu³¹	m u ³¹ ◦ kh u ³¹	) m u ³¹ ◦ kh u ³¹				68			
20797	Lisu	road	the road	dʑɑ̱³³gu̱³³	dʑ ɑ̱ ³³ ◦ g u̱ ³³	dʑ ɑ̱ ³³ ◦ g u̱ ³³				1874			
20818	Tibetan_Batang	bird	the bird	ɕy¹³	ɕ y ¹³	- - - - - - - - - - - ɕ y ¹³				264			
20842	Tibetan_Lhasa	snow	the snow	kha⁵⁵wa⁵⁵	kʰ a ⁵⁵ ◦ w a ⁵⁵	) kʰ a ⁵⁵ ◦ w a ⁵⁵				131			
20847	Yidu	seven	seven	i⁵⁵ɦoŋ⁵⁵	i ⁵⁵ ◦ ɦ o ŋ ⁵⁵	i ⁵⁵ ◦ ɦ o ŋ ⁵⁵				1890			
20849	Lisu	forest	the forest	si³⁵nɛ̱³³	s i ³⁵ ◦ n ɛ̱ ³³	s i ³⁵ - ( - - - - - - - - - - - - - ◦ n ɛ̱ ³³ - - - - - )				683			
20851	Yidu	eight	eight	i⁵⁵lioŋ³⁵	i ⁵⁵ ◦ l i o ŋ ³⁵	i ⁵⁵ ◦ l i o ŋ ³⁵				2282			
20852	Tibetan_Batang	bite	to bite	ndʐɛʔ⁵³	ndʐ ɛ ʔ ⁵³	ndʐ ɛ ʔ ⁵³	!			1892			
20856	Tibetan_Lhasa	nail	the nail (fingernail or claw)	sẽ⁵⁵mo⁵⁵	s ẽ ∼ ⁵⁵ ◦ m o ⁵⁵	- s ẽ ∼ ⁵⁵ ◦ m o ⁵⁵				88			
20860	Tibetan_Lhasa	hail	the hail	seː⁵⁵ra⁵⁵ (se⁵⁵ra⁵⁵)	s eː ⁵⁵ ◦ r a ⁵⁵	( - - - - - ) s eː ⁵⁵ ◦ r - - - ( - - a - ⁵⁵ )	!			384			
20870	Tibetan_Alike	mouth	the mouth	khæ	kʰ æ	- kʰ æ				10405			
20872	Zhaba_Daofu_County	feather / plume	the feather	ptsia³³ mʌ⁵⁵mʌ⁵⁵	p ts i a ³³ _ m ʌ ⁵⁵ ◦ m ʌ ⁵⁵	( - - - - - - - - - - - - - - - - p ts i a ³³ _ m ʌ ⁵⁵ ◦ ) m - ʌ - - - - ⁵⁵	!			159			
20881	Bokar	sky	the sky	me doŋ moŋ	m e + d o ŋ + m o ŋ	) m e + d o ŋ + m o ŋ				499			
20914	Tibetan_Lhasa	dew	the dew	siː¹³tɕhu⁵⁵	s iː ¹³ ◦ tɕʰ u ⁵⁵	- s iː - ¹³ ( - - - - ◦ tɕʰ u ⁵⁵ )				175			
20932	Dulong	outside	outside	kɔ⁵⁵pɑʔ⁵⁵	k ɔ ⁵⁵ + p ɑ ʔ ⁵⁵	k ɔ ⁵⁵ + p ɑ ʔ ⁵⁵				1925			
20933	Motuo_Menba	breast	the breast (female)	nu	n u	( - - - - - - ) n u - - - ( - - - - - - - - - - - - - - - - - - - - )				10186			
20945	Lisu	hair	the hair (of the head)	o⁵⁵tshe̱³³	o ⁵⁵ ◦ tsʰ e̱ ³³	- o ⁵⁵ ◦ tsʰ e̱ ³³				1929			
20949	Tibetan_Lhasa	bone	the bone	ry¹³pə⁵⁵	r y ¹³ ◦ p ə ⁵⁵	( - - - - - - - - ) - r y - - - ( - ) ¹³ ( - ◦ p ə ⁵⁵ - - - - - - - - - - - - - - - - - - )				2			
20956	rGyalrong_Maerkang	see	to see	kɑ mto	k ɑ _ m t o	( k ɑ _ - - - ) m t o - - ( - )	!			2472			
20977	Bokar	fire	the fire	ə mə	ə + m ə	( ə + - - - - - - - - - - - ) - - m - ə - ( - ) - - ( - - - )				1746			
20982	Lisu	ear	the ear	nɑ̱³³po̱³³	n ɑ̱ ³³ ◦ p o̱ ³³	( - - - - - - - - - - - - - - - - - - - - ) - n ɑ̱ - - - - - ³³ ◦ ( p o̱ ³³ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - )				32			
21015	Tibetan_Batang	tree	the tree	xĩ⁵⁵phũ⁵⁵	x ĩ ∼ ⁵⁵ ◦ ph ũ ∼ ⁵⁵	x ĩ ∼ ⁵⁵ ◦ ph ũ ∼ ⁵⁵				3396			
21036	Lisu	breast	the breast (female)	ɑ⁵⁵tʃi³⁵	ɑ ⁵⁵ ◦ tʃ i ³⁵	( ɑ ⁵⁵ ◦ ) tʃ i ³⁵ ( - - - - - - - - - - )				17			
21043	Lisu	belly	the belly	hẽ̱³¹khi³¹	h ẽ̱ ∼ ³¹ ◦ kh i ³¹	h ẽ̱ ∼ ³¹ ◦ kh i ³¹				1974			
21060	Bokar	chew	to chew	tɕet	tɕ e t	tɕ e t				3255			
21081	Zhaba_Daofu_County	frog	the frog	pi³³tɕe⁵⁵kə³³	p i ³³ ◦ tɕ e ⁵⁵ ◦ k ə ³³	( - - - - ) - - p - i - - - ( ³³ ) - ( - - - - - - - - - - ◦ - tɕ e - - ⁵⁵ ◦ k ə ³³ - - - - - - - - - - - - - - - - - - - - - - )				145			
21088	Lisu	nail	the nail (fingernail or claw)	lɛ̱³¹se³¹	l ɛ̱ ³¹ ◦ s e ³¹	- l ɛ̱ ³¹ ◦ s e ³¹				88			
21090	Tibetan_Alike	bamboo	the bamboo	rȵ̥uk mæ	r ȵ̥ u k _ m æ	r ȵ̥ - u k - ( _ m æ - )	!			952			
21099	Motuo_Menba	white	white	ba liŋ mi	b a _ l i ŋ _ m i	b a _ l i ŋ _ m i				1999			
21110	Zhaba_Daofu_County	sky	the sky	khu⁵⁵	kh u ⁵⁵	kh u ⁵⁵				2006			
21111	Zhaba_Daofu_County	sun	the sun	ȵʌ⁵⁵mi⁵⁵	ȵ ʌ ⁵⁵ ◦ m i ⁵⁵	) ȵ ʌ ⁵⁵ ◦ m i ⁵⁵		Tibetan[ɲi.ma]		83			
21113	Zhaba_Daofu_County	star	the star	ʂtʂə⁵⁵	ʂ tʂ ə ⁵⁵	ʂ tʂ ə ⁵⁵	!			1073			
21114	Zhaba_Daofu_County	cloud	the cloud	ʂtei¹³	ʂ t e i ¹³	ʂ t e i ¹³ - -	!			927			
21115	Zhaba_Daofu_County	thunder	the thunder	mo³³tʂo⁵⁵	m o ³³ ◦ tʂ o ⁵⁵	m o ³³ ◦ tʂ o ⁵⁵				2007			
21116	Zhaba_Daofu_County	wind	the wind	vli⁵⁵	v l i ⁵⁵	v l i ⁵⁵				994			
21119	Zhaba_Daofu_County	snow	the snow	vʑi¹³	v ʑ i ¹³	v ʑ i ¹³	!			2009			
21120	Zhaba_Daofu_County	hail	the hail	ʂtso⁵⁵	ʂ ts o ⁵⁵	ʂ ts o ⁵⁵	!			2010			
21122	Zhaba_Daofu_County	dew	the dew	ʂʌ¹³	ʂ ʌ ¹³	ʂ ʌ ¹³				2011			
21123	Zhaba_Daofu_County	dew	the dew	ʂʌ³³ʐe⁵⁵	ʂ ʌ ³³ ◦ ʐ e ⁵⁵	- - - - - - - - - ʂ ʌ ³³ ◦ - - - - - - - - - - - ʐ e - ⁵⁵				10257			
21126	Zhaba_Daofu_County	fire	the fire	ȵʌ¹³	ȵ ʌ ¹³	( - - - - - - - - - - - - - ) - - ȵ - ʌ - ( - ) - - ( ¹³ - - )				1746			
21127	Zhaba_Daofu_County	smoke	the smoke	khə⁵⁵li³³	kh ə ⁵⁵ ◦ l i ³³	) kh ə ⁵⁵ ◦ l i ³³				68			
21131	Zhaba_Daofu_County	hill / mountain	the mountain	ʐɿ¹³	ʐ ɿ ¹³	- ʐ ɿ ¹³		tib ri		121			
21139	Zhaba_Daofu_County	road	the road	ɟje³³lɛ⁵⁵	ɟ j e ³³ ◦ l ɛ ⁵⁵	ɟ j e ³³ ◦ l ɛ ⁵⁵				2017			
21142	Zhaba_Daofu_County	sand	the sand	tsi³³ma⁵⁵	ts i ³³ ◦ m a ⁵⁵	) ts i ³³ ◦ m a ⁵⁵		tib bye ma		118			
21143	Zhaba_Daofu_County	dust	the dust	di¹³	d i ¹³	( - - - - - - - - - - - - - - ) - - d - i - ¹³ ( - - - - )				507			
21144	Zhaba_Daofu_County	dust	the dust	di³¹	d i ³¹	( - - - - - - - - - - - - - - ) - - d - i - ³¹ ( - - - - )				507			
21145	Zhaba_Daofu_County	mud	the mud	cço⁵⁵	cç o ⁵⁵	cç o ⁵⁵	!			2018			
21146	Zhaba_Daofu_County	water	the water	tʌ¹³	t ʌ ¹³	t ʌ ¹³				2019			
21150	Tibetan_Xiahe	soil / earth	the earth (soil)	sha	sʰ a	- sʰ a - -				373			
21151	Tibetan_Alike	live / reside	to reside (live)	wdat	w d a t	- w d a t	!			2022			
21155	Zhaba_Daofu_County	salt	the salt	tshɿ³³	tsʰ ɿ ³³	) tsʰ ɿ ³³				4160			
21156	Zhaba_Daofu_County	salt	the salt	tshɿ³¹	tsʰ ɿ ³¹	) tsʰ ɿ ³¹				4160			
21160	Lisu	bone	the bone	o̱³¹to̱³³	o̱ ³¹ ◦ t o̱ ³³	( - - - - - - - - ) - - o̱ - - - ( ³¹ ) - ( - - - - - - - - - - - - - - - - - - - ◦ t o̱ ³³ )				2			
21161	Zhaba_Daofu_County	head	the head	gu¹³	g u ¹³	( - - - - - - - - - - - - - - ) - - g - u - - - - - ( ¹³ - - - - - - - - - - - - - - - )				1426			
21162	Zhaba_Daofu_County	head	the head	gu³³po⁵⁵lo³³	g u ³³ ◦ p o ⁵⁵ ◦ l o ³³	( - - - - - - - - - - - - - - ) - - g - u - - - - - ( ³³ - - - - - - - ◦ p o ⁵⁵ ◦ l o ³³ )				1426			
21163	Zhaba_Daofu_County	hair	the hair (of the head)	gu³tshɪ⁵⁵	g u ³ ◦ tsʰ ɪ ⁵⁵	g u ³ ◦ tsʰ ɪ ⁵⁵				1929			
21165	Zhaba_Daofu_County	eye	the eye	ȵa⁵⁵	ȵ a ⁵⁵	( - - - - - ) - - - ȵ - a - - - - ( ⁵⁵ - - - - - - - - - - - - )				4			
21166	Zhaba_Daofu_County	nose	the nose	ȵu³³cçu⁵⁵	ȵ u ³³ ◦ cç u ⁵⁵	ȵ u ³³ ◦ cç u ⁵⁵	!			2090			
21167	Zhaba_Daofu_County	ear	the ear	ȵ̥ʌ³³ʐa⁵⁵	ȵ̥ ʌ ³³ ◦ ʐ a ⁵⁵	( - - - - - - - - - - - - - - - - - - - - ) - ȵ̥ ʌ - - - - - ³³ - ( - - - - - - - - - - - - - - - - - - - - - - - - ◦ ʐ a ⁵⁵ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - )				32			
21170	Zhaba_Daofu_County	mouth (opening)	the mouth	ji¹³	j i ¹³	j i ¹³				2030			
21171	Zhaba_Daofu_County	lip	the lip (the lips)	ne⁵⁵tʂə¹³	n e ⁵⁵ ◦ tʂ ə ¹³	n e ⁵⁵ ◦ tʂ ə ¹³				1254			
21173	Zhaba_Daofu_County	neck	the neck	dei⁵⁵	d e i ⁵⁵	d e i ⁵⁵				3038			
21178	Zhaba_Daofu_County	breast	the breast (female)	nə⁵⁵nə⁵⁵	n ə ⁵⁵ ◦ n ə ⁵⁵	( - - - - - - ) n ə - - - ( ⁵⁵ ◦ n ə ⁵⁵ - - - - - - - - - - - - - - - )				10186			
21179	Zhaba_Daofu_County	belly	the belly	vei¹³	v e i ¹³	- - v e i ¹³ - - - - - - - -				10242			
21180	Zhaba_Daofu_County	root	the root	ndʐɿ⁵⁵	n dʐ ɿ ⁵⁵	n dʐ ɿ ⁵⁵	!			3319			
21182	rGyalrong_Maerkang	needle	the needle (for sewing)	tɑ kɑp	t ɑ _ k ɑ p	- t ɑ _ k ɑ p				10231			
21183	Zhaba_Daofu_County	thigh	the thigh	po⁵⁵ndei⁵⁵	p o ⁵⁵ ◦ n d e i ⁵⁵	p o ⁵⁵ ◦ n d e i ⁵⁵	!			3463			
21185	Zhaba_Daofu_County	knee	the knee	pu³³lo⁵⁵	p u ³³ ◦ l o ⁵⁵	p u ³³ ◦ l o ⁵⁵				2039			
21186	Zhaba_Daofu_County	leaf	the leaf	lo³³ma⁵⁵	l o ³³ ◦ m a ⁵⁵	l o ³³ ◦ m a ⁵⁵		tib lo ma		948			
21187	Zhaba_Daofu_County	foot	the foot	tʂhʌ¹³	tʂʰ ʌ ¹³	tʂʰ ʌ ¹³				2040			
21198	Zhaba_Daofu_County	skin	the skin	tʂʌ³³tʂa⁵⁵	tʂ ʌ ³³ ◦ tʂ a ⁵⁵	tʂ ʌ ³³ ◦ tʂ a ⁵⁵				2473			
21205	Zhaba_Daofu_County	blood	the blood	ɕhʌ¹³	ɕh ʌ ¹³	( - - - - - - - - - - - - - - - - - - ) ɕh - ʌ - - ( ¹³ - - - - )				29703			
21209	Zhaba_Daofu_County	bone	the bone	xə⁵⁵|ʐə⁵⁵	x ə ⁵⁵ ◦ ʐ ə ⁵⁵	( - - - - x ə ⁵⁵ ◦ ) - ʐ ə - - - ( ⁵⁵ ) - ( - - - - - - - - - - - - - - - - - - - - - - - )	!			2			
21210	Zhaba_Daofu_County	bone	the bone	ɕə⁵⁵|ʐə⁵⁵	ɕ ə ⁵⁵ ◦ ʐ ə ⁵⁵	( - - - - ɕ ə ⁵⁵ ◦ ) - ʐ ə - - - ( ⁵⁵ ) - ( - - - - - - - - - - - - - - - - - - - - - - - )	!			2			
21212	Zhaba_Daofu_County	tooth	the tooth (front)	ʃu¹³	ʃ u ¹³	- ʃ u ¹³				10482			
21213	Lisu	liver	the liver	si³¹	s i ³¹	- s i ³¹				2076			
21214	Zhaba_Daofu_County	tongue	the tongue	di³³	d i ³³	- d i ³³				4190			
21217	Zhaba_Daofu_County	lung	the lung	tse⁵⁵pe⁵⁵	ts e ⁵⁵ ◦ p e ⁵⁵	ts e ⁵⁵ ◦ p e ⁵⁵				716			
21218	rGyalrong_Maerkang	rod / stick	the stick	tɐ ndɐr	t ɐ _ n d ɐ r	t ɐ _ n d ɐ r	!			3340			
21219	Zhaba_Daofu_County	heart	the heart	ʂnɛ¹³	ʂ n ɛ ¹³	( - - - ) ʂ n ɛ ( - ) - ( ¹³ - - - - - - - - )				539			
21220	Zhaba_Daofu_County	liver	the liver	sei¹³	s e i ¹³	- s e i ¹³				2076			
21221	Zhaba_Daofu_County	liver	the liver	sei³³	s e i ³³	- s e i ³³				2076			
21224	Bokar	hair	the hair (of the head)	dum mɯ	d u m + m ɯ	- - - d u m + - - - - - - - - - - ( - - - ) - - - - m ɯ - - - - - - ( - - )				2014			
21229	Tibetan_Xiahe	sand	the sand	ɕe ma	ɕ e _ m a	) ɕ e _ m a				118			
21231	Lisu	thick	thick	thu̱³³	th u̱ ³³	) th u̱ ³³				2146			
21236	Zhaba_Daofu_County	woman	the woman	zɪ¹³	z ɪ ¹³	z ɪ ¹³				3348			
21244	Darang_Taraon	sun	the sun	ɹɯn⁵³	ɹ ɯ n ⁵³	ɹ ɯ n ⁵³				3355			
21246	Darang_Taraon	moon	the moon	xɑ⁵⁵lo⁵⁵	x ɑ ⁵⁵ ◦ l o ⁵⁵	- x ɑ ⁵⁵ ◦ l o ⁵⁵				2081			
21247	Darang_Taraon	star	the star	khɑ³¹dɯn⁵⁵	kh ɑ ³¹ ◦ d ɯ n ⁵⁵	kh ɑ ³¹ ◦ d ɯ n ⁵⁵				3357			
21250	Darang_Taraon	thunder	the thunder	bɯ³¹|ɹuɑ³⁵	b ɯ ³¹ ◦ ɹ u ɑ ³⁵	) b ɯ ³¹ ◦ ɹ u ɑ ³⁵	!			694			
21251	Darang_Taraon	wind	the wind	xɑ³¹ɹɯŋ⁵⁵	x ɑ ³¹ ◦ ɹ ɯ ŋ ⁵⁵	- x ɑ ³¹ ◦ ɹ ɯ ŋ ⁵⁵				2867			
21252	Darang_Taraon	rain	the rain	kɑ⁵⁵|ɹɑ⁵⁵	k ɑ ⁵⁵ ◦ ɹ ɑ ⁵⁵	k ɑ ⁵⁵ ◦ ɹ ɑ ⁵⁵	!			10234			
21254	Darang_Taraon	snow	the snow	ɑ³¹ɹuɑi⁵⁵	ɑ ³¹ ◦ ɹ u ɑ i ⁵⁵	ɑ ³¹ ◦ ɹ u ɑ i ⁵⁵				3933			
21255	Darang_Taraon	hail	the hail	ɑ³¹thiɑi⁵³	ɑ ³¹ ◦ th i ɑ i ⁵³	ɑ ³¹ ◦ th i ɑ i ⁵³				2072			
21257	Darang_Taraon	dew	the dew	bɑŋ³¹dʑi⁵⁵	b ɑ ŋ ³¹ ◦ dʑ i ⁵⁵	- - - - b ɑ ŋ ³¹ ◦ - - - - - - - - - - - - - - dʑ - i - ⁵⁵				10257			
21261	Darang_Taraon	smoke	the smoke	mɑ³¹khɯu⁵³	m ɑ ³¹ ◦ kh ɯ u ⁵³	) m ɑ ³¹ ◦ kh ɯ u ⁵³				68			
21262	Motuo_Menba	spit	to spit	ɕek	ɕ e k	ɕ e k				3368			
21283	Zhaba_Daofu_County	son	the son	zɿ¹³pʌ³³ɟjʌ⁵⁵	z ɿ ¹³ ◦ p ʌ ³³ ◦ ɟ j ʌ ⁵⁵	z ɿ ¹³ ◦ p ʌ ³³ ◦ ɟ j ʌ ⁵⁵	?			2096			
21284	Dulong	seven	seven	sɯ³¹ȵit⁵⁵|	s ɯ ³¹ + ȵ i t ⁵⁵	( - - - - - - ) s ɯ ³¹ + ȵ - i t - ( ⁵⁵ - - - - )	!			55			
21285	Darang_Taraon	dust	the dust	khɯ³¹lɑi⁵⁵khɑu⁵³	kh ɯ ³¹ ◦ l ɑ i ⁵⁵ ◦ kh ɑ u ⁵³	kh ɯ ³¹ ◦ l ɑ i ⁵⁵ ◦ kh ɑ u ⁵³				2097			
21286	Darang_Taraon	mud	the mud	khɯ³¹lɑi³⁵	kh ɯ ³¹ ◦ l ɑ i ³⁵	kh ɯ ³¹ ◦ l ɑ i ³⁵				2098			
21287	Darang_Taraon	water	the water	mɑ³¹tɕi⁵³	m ɑ ³¹ ◦ tɕ i ⁵³	m ɑ ³¹ ◦ tɕ i ⁵³				2874			
21290	Darang_Taraon	forest	the forest	xɑ³¹bɯŋ⁵⁵	x ɑ ³¹ ◦ b ɯ ŋ ⁵⁵	x ɑ ³¹ ◦ b ɯ ŋ ⁵⁵				2101			
21293	Darang_Taraon	salt	the salt	plɑ³⁵	p l ɑ ³⁵	p l ɑ ³⁵				2102			
21294	Dulong	ten	ten	tiʔ⁵⁵sɑn⁵⁵	t i ʔ ⁵⁵ + s ɑ n ⁵⁵	( t i ʔ ⁵⁵ + ) s ɑ n ( ⁵⁵ )	This variety of Dulong reflects -l as -n. See also 'buy'			898			
21299	Darang_Taraon	head	the head	kɹu⁵³	k ɹ u ⁵³	( - - - - - - - - - - - - - - ) - - k ɹ u - - - - - ( ⁵³ - - - - - - - - - - - - - - - )				1388			
21300	Darang_Taraon	hair	the hair (of the head)	thɯŋ³⁵	th ɯ ŋ ³⁵	th ɯ ŋ ³⁵				2106			
21301	Darang_Taraon	eye	the eye	bɯ³¹|lɯm⁵⁵	b ɯ ³¹ ◦ l ɯ m ⁵⁵	b ɯ ³¹ ◦ l ɯ m ⁵⁵	!			2107			
21302	Darang_Taraon	nose	the nose	xɑ³¹niɑ⁵³pɯm⁵⁵	x ɑ ³¹ ◦ n i ɑ ⁵³ ◦ p ɯ m ⁵⁵	x ɑ ³¹ ◦ n i ɑ ⁵³ ◦ p ɯ m ⁵⁵				2108			
21303	Darang_Taraon	ear	the ear	kɹu⁵³nɑŋ³⁵	k ɹ u ⁵³ ◦ n ɑ ŋ ³⁵	( - - - - - - - - - - - - - - - k ɹ u ⁵³ ◦ ) - n ɑ - - ŋ - - ³⁵ - ( - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - )				32			
21304	Darang_Taraon	mouth	the mouth	thɯ³¹ɹɯm⁵³bɯm³⁵	th ɯ ³¹ ◦ ɹ ɯ m ⁵³ ◦ b ɯ m ³⁵	th ɯ ³¹ ◦ ɹ ɯ m ⁵³ ◦ b ɯ m ³⁵				2110			
21305	Darang_Taraon	lip	the lip (the lips)	thɯ⁵⁵no⁵⁵	th ɯ ⁵⁵ ◦ n o ⁵⁵	th ɯ ⁵⁵ ◦ n o ⁵⁵				2111			
21307	Darang_Taraon	neck	the neck	pɑ³¹ŋ̊ŋ⁵⁵	p ɑ ³¹ ◦ ŋ̊ ŋ ⁵⁵	p ɑ ³¹ ◦ ŋ̊ ŋ ⁵⁵	!			2112			
21308	Darang_Taraon	shoulder	the shoulder	khɯ⁵⁵liɯŋ⁵³pɑ³⁵	kh ɯ ⁵⁵ ◦ l i ɯ ŋ ⁵³ ◦ p ɑ ³⁵	) kh ɯ ⁵⁵ ◦ l i ɯ ŋ ⁵³ ◦ p ɑ ³⁵				60			
21309	Zhaba_Daofu_County	horn	the horn (keratinized skin)	ʐʌ³³pə⁵⁵	ʐ ʌ ³³ ◦ p ə ⁵⁵	( - - - - - - - - - ) - - - ʐ - ʌ - - - ( ³³ - - - ◦ p ə ⁵⁵ - - - - )				312			
21312	Darang_Taraon	breast	the breast (female)	ȵi⁵⁵khɑ³¹bi³⁵	ȵ i ⁵⁵ ◦ kh ɑ ³¹ ◦ b i ³⁵	( - - - - - - ) ȵ i - - - ( ⁵⁵ - - - - - - - ◦ kh ɑ ³¹ ◦ b i ³⁵ - - - - )				10186			
21314	Darang_Taraon	belly	the belly	kɯ³¹jɯŋ⁵⁵	k ɯ ³¹ ◦ j ɯ ŋ ⁵⁵	k ɯ ³¹ ◦ j ɯ ŋ ⁵⁵				2115			
21317	Darang_Taraon	thigh	the thigh	xɑ⁵⁵	x ɑ ⁵⁵	x ɑ ⁵⁵				2118			
21318	Darang_Taraon	knee	the knee	phɑ³¹bɯm⁵⁵	ph ɑ ³¹ ◦ b ɯ m ⁵⁵	- ph ɑ ³¹ ◦ b ɯ m ⁵⁵				2039			
21319	Darang_Taraon	foot	the foot	gɹoŋ⁵³	g ɹ o ŋ ⁵³	- g ɹ o ŋ ⁵³ ( - - - - - )				866			
21321	Zhaba_Daofu_County	goat	the goat	tɕhɛ¹³	tɕʰ ɛ ¹³	( - - ) tɕʰ ɛ - ¹³ ( - - - - - - - )				774			
21322	Darang_Taraon	hand	the hand	ɑ³¹tio⁵⁵	ɑ ³¹ ◦ t i o ⁵⁵	( - ɑ ³¹ ◦ ) t i o ⁵⁵				2120			
21323	Yidu	son	the son	ʔɑ⁵⁵	ʔ ɑ ⁵⁵	) ʔ ɑ ⁵⁵				2121			
21324	Tibetan_Alike	buy	to buy	ȵo	ȵ o	- ȵ o				2122			
21327	Zhaba_Daofu_County	pig	the pig	va⁵⁵	v a ⁵⁵	- v a ⁵⁵				2092			
21328	Zhaba_Daofu_County	dog	the dog	khʌ¹³	kh ʌ ¹³	( - - - - - - - - - - - - ) kh - ʌ - - ( ¹³ ) - ( - ) - - ( - - - - - )				2065			
21329	Darang_Taraon	skin	the skin	ko⁵⁵	k o ⁵⁵	) k o ⁵⁵				689			
21330	Jingpho	year	the year	niŋ³³	n i ŋ ³³	n i ŋ ³³				1866			
21334	Bokar	knee	the knee	lɯ |pɯŋ	l ɯ + p ɯ ŋ	- l ɯ + p ɯ ŋ	!			2039			
21335	Zhaba_Daofu_County	wing	the wing	ndu³³ʐə⁵⁵	n d u ³³ ◦ ʐ ə ⁵⁵	n d u ³³ ◦ ʐ ə ⁵⁵	!			2128			
21336	Darang_Taraon	blood	the blood	xɑ³¹ɹuɑi⁵³	x ɑ ³¹ ◦ ɹ u ɑ i ⁵³	x ɑ ³¹ ◦ ɹ u ɑ i ⁵³				2129			
21339	Darang_Taraon	bone	the bone	ɹɯ³¹boŋ³⁵	ɹ ɯ ³¹ ◦ b o ŋ ³⁵	( - - - - - - - - ) - ɹ ɯ - - - ( ³¹ ) - ( - - - - - - - - - - - - - - ◦ b o ŋ ³⁵ - - - - )				2			
21340	rGyalrong_Maerkang	four	four	kə wdi	k ə _ w d i	k ə - _ - w d i - - - - - - ( - - - - - - )	!			263			
21342	Darang_Taraon	tooth	the tooth (front)	lɑŋ³⁵	l ɑ ŋ ³⁵	l ɑ ŋ ³⁵				2132			
21344	Darang_Taraon	tongue	the tongue	thɯ³¹liɯŋ⁵³nɑ³⁵	th ɯ ³¹ ◦ l i ɯ ŋ ⁵³ ◦ n ɑ ³⁵	th ɯ ³¹ ◦ l i ɯ ŋ ⁵³ ◦ n ɑ ³⁵				2133			
21347	Darang_Taraon	lung	the lung	xɑ³¹po⁵⁵	x ɑ ³¹ ◦ p o ⁵⁵	x ɑ ³¹ ◦ p o ⁵⁵				1037			
21349	Darang_Taraon	liver	the liver	ɹu⁵⁵xɑ³¹tiɑi⁵³	ɹ u ⁵⁵ ◦ x ɑ ³¹ ◦ t i ɑ i ⁵³	ɹ u ⁵⁵ ◦ x ɑ ³¹ ◦ t i ɑ i ⁵³				2137			
21351	Tibetan_Alike	star	the star	rkar mæ	r k a r _ m æ	) r k a r _ m æ	!			78			
21359	Zhaba_Daofu_County	bird	the bird	ptsia³³ptsi⁵⁵	p ts i a ³³ ◦ p ts i ⁵⁵	p ts i a ³³ - - ◦ p - - ts i ⁵⁵		Tib		264			
